STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,OPTIONALITY,Optionality,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1988,,20.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1989,,20.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1990,,20.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1991,,22.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1992,,22.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1993,,22.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1994,,21.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1995,,21.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1996,,20.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1997,,20.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1998,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1999,,20.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2000,,20.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2001,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2002,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2003,,23.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2004,,23.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2005,,23.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2006,,23.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2007,,22.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2008,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2009,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2010,,22.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2011,,22.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2012,,22.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2013,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2014,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2015,,22.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2016,,22.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2017,,23.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2018,,23.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2019,,23.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2020,,23.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2021,,24.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2022,,24.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,PRT,Portugal,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2014,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,PRT,Portugal,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2018,,65.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,PRT,Portugal,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2020,,65.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,PRT,Portugal,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2022,,65.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,PRT,Portugal,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2014,,37.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,PRT,Portugal,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2018,,46,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,PRT,Portugal,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2020,,47.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,PRT,Portugal,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2022,,54.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ESP,Spain,A,Annual,OCOP,Occupational transfers to older people,PT_B6G_A_POP_Y_GT65,Percentage of gross disposable income of the population aged over 65 years,_Z,Not applicable,Y_GE66,66 years or over,_Z,Not applicable,2014,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ESP,Spain,A,Annual,OCOP,Occupational transfers to older people,PT_B6G_A_POP_Y_GT65,Percentage of gross disposable income of the population aged over 65 years,_Z,Not applicable,Y_GE66,66 years or over,_Z,Not applicable,2016,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ESP,Spain,A,Annual,OCOP,Occupational transfers to older people,PT_B6G_A_POP_Y_GT65,Percentage of gross disposable income of the population aged over 65 years,_Z,Not applicable,Y_GE66,66 years or over,_Z,Not applicable,2018,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ESP,Spain,A,Annual,OCOP,Occupational transfers to older people,PT_B6G_A_POP_Y_GT65,Percentage of gross disposable income of the population aged over 65 years,_Z,Not applicable,Y_GE66,66 years or over,_Z,Not applicable,2020,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,TUR,Türkiye,A,Annual,GPRR100,Gross pension replacement rate at 100% of average wage,PT_EARN_G_PRE_RET_INC,Percentage of gross pre-retirement earnings at the same income level,M,Male,_Z,Not applicable,MV,Mandatory and voluntary,2022,,70.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,USA,United States,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2014,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,USA,United States,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2018,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,USA,United States,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2020,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,USA,United States,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2022,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1970,,16.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1971,,16.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1972,,16.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1973,,15.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1974,,15.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1975,,14.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1976,,15.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1977,,15.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1978,,16.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1979,,16.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1980,,17.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1981,,18.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1982,,18.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1983,,17.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1984,,18.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1985,,18.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1986,,19,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1987,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1988,,18.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1989,,17.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1990,,13.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1991,,21.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1992,,21.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1993,,19.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1994,,17.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1995,,21.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1996,,20.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1997,,21.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1998,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1999,,22.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2000,,20.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2001,,20.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2002,,22.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2003,,20.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2004,,21.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2005,,20.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2006,,19.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2007,,17.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2008,,19.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2009,,19.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CHL,Chile,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2010,,19.3,,A,Normal value,0,Units,1,One
